timestamp_pred,timeframe,entry_price,predicted_price,direction_pred,target_time,actual_price,error_abs,status
2025-12-19 04:09:33.948177,30m,87054.0,87488.11182881892,UP,2025-12-19 04:39:33.948177,87041.4,446.7118288189231,COMPLETED
2025-12-19 04:09:33.948177,1h,87054.0,88133.8798723016,UP,2025-12-19 05:09:33.948177,86799.3,1334.5798723015905,COMPLETED
2025-12-19 04:09:33.948177,3h,87054.0,88672.12415793166,UP,2025-12-19 07:09:33.948177,87841.6,830.5241579316498,COMPLETED
2025-12-19 04:09:33.948177,6h,87054.0,88635.76234748214,UP,2025-12-19 10:09:33.948177,87892.3,743.4623474821419,COMPLETED
2025-12-19 04:09:33.948177,12h,87054.0,86022.29080688953,DOWN,2025-12-19 16:09:33.948177,88350.0,2327.709193110466,COMPLETED
2025-12-19 04:54:33.449229,30m,87041.4,87475.44899645,UP,2025-12-19 05:24:33.449229,86842.0,633.4489964499953,COMPLETED
2025-12-19 04:54:33.449229,1h,87041.4,88121.12357291969,UP,2025-12-19 05:54:33.449229,86949.8,1171.3235729196897,COMPLETED
2025-12-19 04:54:33.449229,3h,87041.4,88659.28995428345,UP,2025-12-19 07:54:33.449229,87704.1,955.1899542834436,COMPLETED
2025-12-19 04:54:33.449229,6h,87041.4,88622.93340676054,UP,2025-12-19 10:54:33.449229,88190.9,432.0334067605436,COMPLETED
2025-12-19 04:54:33.449229,12h,87041.4,86009.84013415575,DOWN,2025-12-19 16:54:33.449229,88209.6,2199.7598658442585,COMPLETED
2025-12-19 05:21:59.583461,30m,86799.3,87232.14171736166,UP,2025-12-19 05:51:59.583461,86949.8,282.3417173616617,COMPLETED
2025-12-19 05:21:59.583461,1h,86799.3,87876.02039193912,UP,2025-12-19 06:21:59.583461,86907.0,969.0203919391206,COMPLETED
2025-12-19 05:21:59.583461,3h,86799.3,88412.68989847173,UP,2025-12-19 08:21:59.583461,87712.0,700.6898984717263,COMPLETED
2025-12-19 05:21:59.583461,6h,86799.3,88376.43447432407,UP,2025-12-19 11:21:59.583461,88188.2,188.2344743240683,COMPLETED
2025-12-19 05:21:59.583461,12h,86799.3,85770.60935091377,DOWN,2025-12-19 17:21:59.583461,87238.8,1468.1906490862311,COMPLETED
2025-12-19 05:45:42.282636,30m,86842.0,87275.05464927852,UP,2025-12-19 06:15:42.282636,86907.0,368.0546492785216,COMPLETED
2025-12-19 05:45:42.282636,1h,86842.0,87919.25007317774,UP,2025-12-19 06:45:42.282636,87841.6,77.65007317773416,COMPLETED
2025-12-19 05:45:42.282636,3h,86842.0,88456.18358861282,UP,2025-12-19 08:45:42.282636,88126.1,330.08358861281886,COMPLETED
2025-12-19 05:45:42.282636,6h,86842.0,88419.91032899171,UP,2025-12-19 11:45:42.282636,87990.7,429.2103289917141,COMPLETED
2025-12-19 05:45:42.282636,12h,86842.0,85812.80329740047,DOWN,2025-12-19 17:45:42.282636,87304.7,1491.8967025995223,COMPLETED
